"","Year","Month","Day","variable","value"
"718",2008,12,2,"All",29890.7333333333
"719",2008,12,3,"All",29252.7333333333
"720",2008,12,4,"All",28977.3
"721",2008,12,5,"All",34310.3
"722",2008,12,6,"All",42063.9333333333
"723",2008,12,7,"All",41112.3333333333
"724",2008,12,8,"All",31143.9333333333
"725",2008,12,9,"All",33385.7333333333
"726",2008,12,10,"All",37227.6666666667
"727",2008,12,11,"All",23875.3666666667
"728",2008,12,12,"All",30258.9
"729",2008,12,13,"All",30426.2333333333
"730",2008,12,14,"All",33368.6666666667
"731",2008,12,15,"All",29924.1666666667
"732",2008,12,16,"All",29951.5
"733",2008,12,17,"All",34979.7666666667
"734",2008,12,18,"All",28949
"735",2008,12,19,"All",31368.5333333333
"736",2008,12,20,"All",37402.3666666667
"737",2008,12,21,"All",44060.1666666667
"738",2008,12,22,"All",33596.8
"739",2008,12,23,"All",29968.1333333333
"740",2008,12,24,"All",21160.6333333333
"741",2008,12,25,"All",17685.3
"742",2008,12,26,"All",20395.5333333333
"743",2008,12,27,"All",49536.0666666667
"744",2008,12,28,"All",26177.3666666667
"745",2008,12,29,"All",9254.63333333333
"746",2008,12,30,"All",19920.6333333333
"747",2008,12,31,"All",32736.4666666667
"748",2009,1,1,"All",23444.8666666667
"749",2009,1,2,"All",38791.8333333333
"750",2009,1,3,"All",31891.6
"751",2009,1,4,"All",32333.2333333333
"752",2009,1,5,"All",26733.3333333333
"753",2009,1,6,"All",28164.3666666667
"754",2009,1,7,"All",34671.2
"755",2009,1,8,"All",27221.1666666667
"756",2009,1,9,"All",29811.7
"757",2009,1,10,"All",35049.1333333333
"758",2009,1,11,"All",32933.1333333333
"759",2009,1,12,"All",26487.9666666667
"760",2009,1,13,"All",36376.6666666667
"761",2009,1,14,"All",29696.5333333333
"762",2009,1,15,"All",26067.8
"763",2009,1,16,"All",46109.2333333333
"764",2009,1,17,"All",55297
"765",2009,1,18,"All",52569.9
"766",2009,1,19,"All",28331.1
"767",2009,1,20,"All",28967.1333333333
"768",2009,1,21,"All",28990.5666666667
"769",2009,1,22,"All",20622.6
"770",2009,1,23,"All",31842.2666666667
"771",2009,1,24,"All",36679.5
"772",2009,1,25,"All",47394.4
"773",2009,1,26,"All",27907.8666666667
"774",2009,1,27,"All",23750.5
"775",2009,1,28,"All",45362.2333333333
"776",2009,1,29,"All",26228.3
"777",2009,1,30,"All",34317.3
"778",2009,1,31,"All",55214.2
"779",2009,2,1,"All",30462.5333333333
"780",2009,2,2,"All",26721.6666666667
"781",2009,2,3,"All",31139.8333333333
"782",2009,2,4,"All",41015.4
"783",2009,2,5,"All",27484.8
"784",2009,2,6,"All",34139.9333333333
"785",2009,2,7,"All",52192.2666666667
"786",2009,2,8,"All",36381.1
"787",2009,2,9,"All",28443.9666666667
"788",2009,2,10,"All",32397.0333333333
"789",2009,2,11,"All",43989.8333333333
"790",2009,2,12,"All",32811
"791",2009,2,13,"All",28167.0333333333
"792",2009,2,14,"All",38922.1666666667
"793",2009,2,15,"All",26433.8666666667
"794",2009,2,16,"All",21983.2333333333
"795",2009,2,17,"All",13225.1
"796",2009,2,18,"All",13774.1666666667
"797",2009,2,19,"All",12287.8
"798",2009,2,20,"All",31345.6
"799",2009,2,21,"All",21936.4
"800",2009,2,22,"All",37307.9666666667
"801",2009,2,23,"All",45560.9333333333
"802",2009,2,24,"All",29719.0666666667
"803",2009,2,25,"All",19497.4
"804",2009,2,26,"All",19280.8666666667
"805",2009,2,27,"All",33815.3
"806",2009,2,28,"All",27179.1666666667
"807",2009,3,1,"All",41209.2333333333
"808",2009,3,2,"All",24624.0333333333
"809",2009,3,3,"All",30815.8666666667
"810",2009,3,4,"All",30702.1666666667
"811",2009,3,5,"All",24030.2
"812",2009,3,6,"All",29724.5666666667
"813",2009,3,7,"All",28274.4333333333
"814",2009,3,8,"All",39286.1
"815",2009,3,9,"All",28092.6
"816",2009,3,10,"All",30603.5
"817",2009,3,11,"All",40098.4
"818",2009,3,12,"All",31454.3333333333
"819",2009,3,13,"All",24092
"820",2009,3,14,"All",35817.1333333333
"821",2009,3,15,"All",32367.7
"822",2009,3,16,"All",22300.7
"823",2009,3,17,"All",32198.5
"824",2009,3,18,"All",24178
"825",2009,3,19,"All",19858.8666666667
"826",2009,3,20,"All",24398.4333333333
"827",2009,3,21,"All",32167.0333333333
"828",2009,3,22,"All",28152.8333333333
"829",2009,3,23,"All",21607.5
"830",2009,3,24,"All",27695.2
"831",2009,3,25,"All",30646.2333333333
"832",2009,3,26,"All",20183.4
"833",2009,3,27,"All",28565.4333333333
"834",2009,3,28,"All",37682.9333333333
"835",2009,3,29,"All",36944.1666666667
"836",2009,3,30,"All",24624.2
"837",2009,3,31,"All",30391.3666666667
"838",2009,4,1,"All",27352.3333333333
"839",2009,4,2,"All",27405.5666666667
"840",2009,4,3,"All",22721
"841",2009,4,4,"All",36520.5333333333
"842",2009,4,5,"All",22928.6
"843",2009,4,6,"All",24210.5666666667
"844",2009,4,7,"All",24001.5333333333
"845",2009,4,8,"All",25576.6666666667
"846",2009,4,9,"All",31507.8666666667
"847",2009,4,10,"All",30701.9
"848",2009,4,11,"All",41040.7666666667
"849",2009,4,12,"All",35683.5333333333
"850",2009,4,13,"All",26665.4
"851",2009,4,14,"All",25025.6333333333
"852",2009,4,15,"All",20267.7
"853",2009,4,16,"All",26075.4
"854",2009,4,17,"All",34046.8333333333
"855",2009,4,18,"All",25204.4333333333
"856",2009,4,19,"All",21441.1333333333
"857",2009,4,20,"All",24775.1666666667
"858",2009,4,21,"All",31576.6333333333
"859",2009,4,22,"All",24936.6333333333
"860",2009,4,23,"All",19024.3333333333
"861",2009,4,24,"All",19900.8
"862",2009,4,25,"All",33704.7333333333
"863",2009,4,26,"All",29693.7666666667
"864",2009,4,27,"All",22527.1333333333
"865",2009,4,28,"All",28439.7666666667
"866",2009,4,29,"All",27744.6666666667
"867",2009,4,30,"All",30579.3666666667
"868",2009,5,1,"All",25213.3666666667
"869",2009,5,2,"All",23231.8333333333
"870",2009,5,3,"All",26814.6333333333
"871",2009,5,4,"All",27798.0333333333
"872",2009,5,5,"All",28857.9
"873",2009,5,6,"All",22498.3666666667
"874",2009,5,7,"All",16877.4666666667
"875",2009,5,8,"All",30952.6
"876",2009,5,9,"All",21022.5333333333
"877",2009,5,10,"All",32793.9
"878",2009,5,11,"All",25286.2666666667
"879",2009,5,12,"All",27099.2666666667
"880",2009,5,13,"All",20773.3
"881",2009,5,14,"All",26783.0666666667
"882",2009,5,15,"All",23703.7666666667
"883",2009,5,16,"All",33456.3
"884",2009,5,17,"All",25729.4
"885",2009,5,18,"All",20165.1
"886",2009,5,19,"All",26955.7333333333
"887",2009,5,20,"All",21786.0333333333
"888",2009,5,21,"All",26252.5
"889",2009,5,22,"All",17913.4333333333
"890",2009,5,23,"All",25509.9666666667
"891",2009,5,24,"All",21463.1
"892",2009,5,25,"All",22568.2666666667
"893",2009,5,26,"All",22314.9666666667
"894",2009,5,27,"All",25738.2
"895",2009,5,28,"All",19662.2666666667
"896",2009,5,29,"All",20714.1
"897",2009,5,30,"All",27651.7666666667
"898",2009,5,31,"All",15948.1666666667
"899",2009,6,1,"All",24054.3333333333
"900",2009,6,2,"All",18177.3
"901",2009,6,3,"All",22609.6333333333
"902",2009,6,4,"All",17261
"903",2009,6,5,"All",20506
"904",2009,6,6,"All",24590.8333333333
"905",2009,6,7,"All",20123.2
"906",2009,6,8,"All",19646.2666666667
"907",2009,6,9,"All",22214.1666666667
"908",2009,6,10,"All",26716.6
"909",2009,6,11,"All",21677.5
"910",2009,6,12,"All",18362.2
"911",2009,6,13,"All",236.966666666667
"912",2009,6,14,"All",0
"913",2009,6,15,"All",12865.1333333333
"914",2009,6,16,"All",25146.5333333333
"915",2009,6,17,"All",16466.9333333333
"916",2009,6,18,"All",19428.3333333333
"917",2009,6,19,"All",18114.4333333333
"918",2009,6,20,"All",18451.6666666667
"919",2009,6,21,"All",14252.3666666667
"920",2009,6,22,"All",18234.9666666667
"921",2009,6,23,"All",17320.2333333333
"922",2009,6,24,"All",25581.2333333333
"923",2009,6,25,"All",12856.0333333333
"924",2009,6,26,"All",21288.7
"925",2009,6,27,"All",28484.2
"926",2009,6,28,"All",17656.5666666667
"927",2009,6,29,"All",16835.5666666667
"928",2009,6,30,"All",19874.1
"929",2009,7,1,"All",20305.7
"930",2009,7,2,"All",20709.6333333333
"931",2009,7,3,"All",14402.4666666667
"932",2009,7,4,"All",20642.8
"933",2009,7,5,"All",23512.2666666667
"934",2009,7,6,"All",15904.3333333333
"935",2009,7,7,"All",18502.2666666667
"936",2009,7,8,"All",20573.3333333333
"937",2009,7,9,"All",14104.2
"938",2009,7,10,"All",19877.4333333333
"939",2009,7,11,"All",16566.1333333333
"940",2009,7,12,"All",8557.96666666667
"941",2009,7,13,"All",8279.1
"942",2009,7,14,"All",15190.5
"943",2009,7,15,"All",11967.9
"944",2009,7,16,"All",9992.56666666667
"945",2009,7,17,"All",12196.8
"946",2009,7,18,"All",16106.8333333333
"947",2009,7,19,"All",20060.7333333333
"948",2009,7,20,"All",11041.4333333333
"949",2009,7,21,"All",13562.7
"950",2009,7,22,"All",12325.5333333333
"951",2009,7,23,"All",17166.6666666667
"952",2009,7,24,"All",9362.3
"953",2009,7,25,"All",8944.8
"954",2009,7,26,"All",9050.26666666667
"955",2009,7,27,"All",11476.1
"956",2009,7,28,"All",15047.5
"957",2009,7,29,"All",15033.3333333333
"958",2009,7,30,"All",13205.4333333333
"959",2009,7,31,"All",16263.8333333333
"960",2009,8,1,"All",11782.7666666667
"961",2009,8,2,"All",8162.06666666667
"962",2009,8,3,"All",8338.3
"963",2009,8,4,"All",8481.53333333333
"964",2009,8,5,"All",8644.2
"965",2009,8,6,"All",8877.86666666667
"966",2009,8,7,"All",8988.26666666667
"967",2009,8,8,"All",8774.53333333333
"968",2009,8,9,"All",16637.2333333333
"969",2009,8,10,"All",17822.6333333333
"970",2009,8,11,"All",15849.2333333333
"971",2009,8,12,"All",13740.6
"972",2009,8,13,"All",10114.0333333333
"973",2009,8,14,"All",12477.9333333333
"974",2009,8,15,"All",25234.3666666667
"975",2009,8,16,"All",20295.2
"976",2009,8,17,"All",13098.4666666667
"977",2009,8,18,"All",18009.9666666667
"978",2009,8,19,"All",14679.0333333333
"979",2009,8,20,"All",12928.7
"980",2009,8,21,"All",19362.4333333333
"981",2009,8,22,"All",25812.3
"982",2009,8,23,"All",17778.4666666667
"983",2009,8,24,"All",20870.9
"984",2009,8,25,"All",15726.8333333333
"985",2009,8,26,"All",18942.4333333333
"986",2009,8,27,"All",12491.1
"987",2009,8,28,"All",18647.3666666667
"988",2009,8,29,"All",23140.2333333333
"989",2009,8,30,"All",27805.7
"990",2009,8,31,"All",21092.0333333333
"991",2009,9,1,"All",16342.2666666667
"992",2009,9,2,"All",20380.2333333333
"993",2009,9,3,"All",20853.1333333333
"994",2009,9,4,"All",17073.1333333333
"995",2009,9,5,"All",25231.1
"996",2009,9,6,"All",20477.1666666667
"997",2009,9,7,"All",20357.6333333333
"998",2009,9,8,"All",18104.2333333333
"999",2009,9,9,"All",25355.7333333333
"1000",2009,9,10,"All",18539.2333333333
"1001",2009,9,11,"All",20235.7666666667
"1002",2009,9,12,"All",34405.9666666667
"1003",2009,9,13,"All",26193.6
"1004",2009,9,14,"All",26247.6333333333
"1005",2009,9,15,"All",24280.1
"1006",2009,9,16,"All",29052.7
"1007",2009,9,17,"All",20390.4333333333
"1008",2009,9,18,"All",22900.5333333333
"1009",2009,9,19,"All",35595.1666666667
"1010",2009,9,20,"All",33922.1333333333
"1011",2009,9,21,"All",23631.1333333333
"1012",2009,9,22,"All",20775.6
"1013",2009,9,23,"All",27276.8333333333
"1014",2009,9,24,"All",23770.9666666667
"1015",2009,9,25,"All",19350.2666666667
"1016",2009,9,26,"All",25937.5666666667
"1017",2009,9,27,"All",23507.8666666667
"1018",2009,9,28,"All",21657.6
"1019",2009,9,29,"All",19106.6333333333
"1020",2009,9,30,"All",29601.5333333333
"1021",2009,10,1,"All",21454.2
"1022",2009,10,2,"All",19211.1333333333
"1023",2009,10,3,"All",28612.3333333333
"1024",2009,10,4,"All",27018.4333333333
"1025",2009,10,5,"All",21258.7
"1026",2009,10,6,"All",23807.4666666667
"1027",2009,10,7,"All",30363.9
"1028",2009,10,8,"All",26286.1
"1029",2009,10,9,"All",22531.0333333333
"1030",2009,10,10,"All",33545.9333333333
"1031",2009,10,11,"All",32315.6
"1032",2009,10,12,"All",22526.7333333333
"1033",2009,10,13,"All",24151.6666666667
"1034",2009,10,14,"All",28520.4
"1035",2009,10,15,"All",24832.9333333333
"1036",2009,10,16,"All",25281
"1037",2009,10,17,"All",45701.3333333333
"1038",2009,10,18,"All",25936.0666666667
"1039",2009,10,19,"All",22818.4666666667
"1040",2009,10,20,"All",28713.4666666667
"1041",2009,10,21,"All",32825.1
"1042",2009,10,22,"All",23328.5
"1043",2009,10,23,"All",29290.8333333333
"1044",2009,10,24,"All",43573.4666666667
"1045",2009,10,25,"All",40108.9333333333
"1046",2009,10,26,"All",18539.0666666667
"1047",2009,10,27,"All",18612.6
"1048",2009,10,28,"All",21145.1333333333
"1049",2009,10,29,"All",33024
"1050",2009,10,30,"All",24889.3
"1051",2009,10,31,"All",31265.7
"1052",2009,11,1,"All",30719.4666666667
"1053",2009,11,2,"All",25070.4333333333
"1054",2009,11,3,"All",37778.1333333333
"1055",2009,11,4,"All",30030
"1056",2009,11,5,"All",26007.7666666667
"1057",2009,11,6,"All",23174.1666666667
"1058",2009,11,7,"All",25952.9333333333
"1059",2009,11,8,"All",41800.0333333333
"1060",2009,11,9,"All",23461.6666666667
"1061",2009,11,10,"All",26769.7333333333
"1062",2009,11,11,"All",34008
"1063",2009,11,12,"All",24384.4333333333
"1064",2009,11,13,"All",25548.7666666667
"1065",2009,11,14,"All",42674.2666666667
"1066",2009,11,15,"All",32788.4666666667
"1067",2009,11,16,"All",25241.1333333333
"1068",2009,11,17,"All",28471.5666666667
"1069",2009,11,18,"All",43986.2333333333
"1070",2009,11,19,"All",24580.8
"1071",2009,11,20,"All",32683.6
"1072",2009,11,21,"All",41614.2666666667
"1073",2009,11,22,"All",40849.6
"1074",2009,11,23,"All",24518.7
"1075",2009,11,24,"All",35480.9333333333
"1076",2009,11,25,"All",33002.1666666667
"1077",2009,11,26,"All",26660.4333333333
"1078",2009,11,27,"All",23000.4333333333
"1079",2009,11,28,"All",30982.5
"1080",2009,11,29,"All",27516.0333333333
"1081",2009,11,30,"All",29086.5
"1082",2009,12,1,"All",29272.9666666667
"1083",2009,12,2,"All",39094.4666666667
"1084",2009,12,3,"All",24661.4666666667
"1085",2009,12,4,"All",28521.5666666667
"1086",2009,12,5,"All",39196.0333333333
"1087",2009,12,6,"All",39638.1333333333
"1088",2009,12,7,"All",29043.9666666667
"1089",2009,12,8,"All",33448.0666666667
"1090",2009,12,9,"All",30039.2666666667
"1091",2009,12,10,"All",34300.7
"1092",2009,12,11,"All",29741.0333333333
"1093",2009,12,12,"All",30273
"1094",2009,12,13,"All",35646.9
"1095",2009,12,14,"All",29914.3666666667
"1096",2009,12,15,"All",32335.2666666667
"1097",2009,12,16,"All",23247.9
"1098",2009,12,17,"All",28619.7
"1099",2009,12,18,"All",29078.4333333333
"1100",2009,12,19,"All",36738.9
"1101",2009,12,20,"All",19069.4333333333
"1102",2009,12,21,"All",33916.1
"1103",2009,12,22,"All",31467.0333333333
"1104",2009,12,23,"All",24253.3333333333
"1105",2009,12,24,"All",48431.5666666667
"1106",2009,12,25,"All",35460.8
"1107",2009,12,26,"All",36393.6333333333
"1108",2009,12,27,"All",36590.8666666667
"1109",2009,12,28,"All",34901.6333333333
"1110",2009,12,29,"All",34132.8
"1111",2009,12,30,"All",40851.8333333333
"1112",2009,12,31,"All",36864.8666666667
"1113",2010,1,1,"All",20404.2
"1114",2010,1,2,"All",21863.4333333333
"1115",2010,1,3,"All",34724.2333333333
"1116",2010,1,4,"All",26735.5333333333
"1117",2010,1,5,"All",36996.3333333333
"1118",2010,1,6,"All",29619.6666666667
"1119",2010,1,7,"All",29490.7
"1120",2010,1,8,"All",29953.4666666667
"1121",2010,1,9,"All",38948.3333333333
"1122",2010,1,10,"All",41807.7666666667
"1123",2010,1,11,"All",25311.4
"1124",2010,1,12,"All",21375.6333333333
"1125",2010,1,13,"All",0
"1126",2010,1,14,"All",10308.1333333333
"1127",2010,1,15,"All",36612.6666666667
"1128",2010,1,16,"All",35835.2
"1129",2010,1,17,"All",31775.9333333333
"1130",2010,1,18,"All",31351.6333333333
"1131",2010,1,19,"All",40558.4666666667
"1132",2010,1,20,"All",39195.4666666667
"1133",2010,1,21,"All",35630.9333333333
"1134",2010,1,22,"All",29843.7666666667
"1135",2010,1,23,"All",43525.0333333333
"1136",2010,1,24,"All",37823.6666666667
"1137",2010,1,25,"All",32175.1666666667
"1138",2010,1,26,"All",34459.4
"1139",2010,1,27,"All",46015.0333333333
"1140",2010,1,28,"All",35170.5666666667
"1141",2010,1,29,"All",34883.1666666667
"1142",2010,1,30,"All",47378.8
"1143",2010,1,31,"All",29986.6
"1144",2010,2,1,"All",28229.6333333333
"1145",2010,2,2,"All",35957.2
"1146",2010,2,3,"All",48383.5666666667
"1147",2010,2,4,"All",38604.5
"1148",2010,2,5,"All",34981.5333333333
"1149",2010,2,6,"All",45216.4333333333
"1150",2010,2,7,"All",27095.1333333333
"1151",2010,2,8,"All",43037.3
"1152",2010,2,9,"All",40348.8666666667
"1153",2010,2,10,"All",32469.9333333333
"1154",2010,2,11,"All",22829.4666666667
"1155",2010,2,12,"All",31549.9666666667
"1156",2010,2,13,"All",39192.6
"1157",2010,2,14,"All",28139.1666666667
"1158",2010,2,15,"All",34952.2
"1159",2010,2,16,"All",29962.6
"1160",2010,2,17,"All",34242.6666666667
"1161",2010,2,18,"All",29352.6
"1162",2010,2,19,"All",32559.5333333333
"1163",2010,2,20,"All",33062.1333333333
"1164",2010,2,21,"All",45671.9
"1165",2010,2,22,"All",24567.2666666667
"1166",2010,2,23,"All",24354.6666666667
"1167",2010,2,24,"All",31904.6333333333
"1168",2010,2,25,"All",31336.7333333333
"1169",2010,2,26,"All",35335.9333333333
"1170",2010,2,27,"All",29417.6
"1171",2010,2,28,"All",11861.1
"1172",2010,3,1,"All",21645.4666666667
"1173",2010,3,2,"All",12781.7666666667
"1174",2010,3,3,"All",15597.2333333333
"1175",2010,3,4,"All",11381.3333333333
"1176",2010,3,5,"All",18895.4333333333
"1177",2010,3,6,"All",13245.2
"1178",2010,3,7,"All",22874.5333333333
"1179",2010,3,8,"All",42618.3
"1180",2010,3,9,"All",29335.2
"1181",2010,3,10,"All",30377.2
"1182",2010,3,11,"All",32518.1666666667
"1183",2010,3,12,"All",27423.7333333333
"1184",2010,3,13,"All",39716.8333333333
"1185",2010,3,14,"All",26111.9
"1186",2010,3,15,"All",29864.1666666667
"1187",2010,3,16,"All",25710.8333333333
"1188",2010,3,17,"All",33485.5
"1189",2010,3,18,"All",26044.7
"1190",2010,3,19,"All",27723.0666666667
"1191",2010,3,20,"All",2195.53333333333
"1192",2010,3,21,"All",15288.0333333333
"1193",2010,3,22,"All",26976.5
"1194",2010,3,23,"All",30369.3666666667
"1195",2010,3,24,"All",33245.8666666667
"1196",2010,3,25,"All",27998.0666666667
"1197",2010,3,26,"All",27521.4
"1198",2010,3,27,"All",30799.5
"1199",2010,3,28,"All",29970.2333333333
"1200",2010,3,29,"All",27045.6333333333
"1201",2010,3,30,"All",31774.2333333333
"1202",2010,3,31,"All",32063.3666666667
"1203",2010,4,1,"All",28124
"1204",2010,4,2,"All",27477.0333333333
"1205",2010,4,3,"All",30087.9666666667
"1206",2010,4,4,"All",28173.1333333333
"1207",2010,4,5,"All",18647
"1208",2010,4,6,"All",30430.8666666667
"1209",2010,4,7,"All",26616.3666666667
"1210",2010,4,8,"All",27487
"1211",2010,4,9,"All",20555.8333333333
"1212",2010,4,10,"All",19836.8
"1213",2010,4,11,"All",26719.2
"1214",2010,4,12,"All",23990.4333333333
"1215",2010,4,13,"All",25211.7333333333
"1216",2010,4,14,"All",27672.7333333333
"1217",2010,4,15,"All",31202.9666666667
"1218",2010,4,16,"All",26034.3666666667
"1219",2010,4,17,"All",25961.8666666667
"1220",2010,4,18,"All",24601.7666666667
"1221",2010,4,19,"All",28476.5666666667
"1222",2010,4,20,"All",30560.4666666667
"1223",2010,4,21,"All",26331.9
"1224",2010,4,22,"All",24348.4
"1225",2010,4,23,"All",19675.6
"1226",2010,4,24,"All",25306.9666666667
"1227",2010,4,25,"All",25712.3666666667
"1228",2010,4,26,"All",18045.2666666667
"1229",2010,4,27,"All",20849
"1230",2010,4,28,"All",14464.3
"1231",2010,4,29,"All",18395.4
"1232",2010,4,30,"All",18643.8
"1233",2010,5,1,"All",22002.6333333333
"1234",2010,5,2,"All",36465.1666666667
"1235",2010,5,3,"All",23521.7
"1236",2010,5,4,"All",25282.6666666667
"1237",2010,5,5,"All",30088.4666666667
"1238",2010,5,6,"All",21654.1666666667
"1239",2010,5,7,"All",27400.0666666667
"1240",2010,5,8,"All",25557.0333333333
"1241",2010,5,9,"All",26108.5
"1242",2010,5,10,"All",24464.8666666667
"1243",2010,5,11,"All",26189.4666666667
"1244",2010,5,12,"All",33923.6333333333
"1245",2010,5,13,"All",25904.4333333333
"1246",2010,5,14,"All",28702.4333333333
"1247",2010,5,15,"All",32412.8666666667
"1248",2010,5,16,"All",35007.1
"1249",2010,5,17,"All",27136.3666666667
"1250",2010,5,18,"All",23686.4
"1251",2010,5,19,"All",23779.2
"1252",2010,5,20,"All",19231.6333333333
"1253",2010,5,21,"All",21573.2666666667
"1254",2010,5,22,"All",34929.5333333333
"1255",2010,5,23,"All",24792.6
"1256",2010,5,24,"All",22355.5333333333
"1257",2010,5,25,"All",19977.1
"1258",2010,5,26,"All",23131.4
"1259",2010,5,27,"All",22055.7
"1260",2010,5,28,"All",23302.7333333333
"1261",2010,5,29,"All",34163.4666666667
"1262",2010,5,30,"All",27761.6666666667
"1263",2010,5,31,"All",22341.0333333333
"1264",2010,6,1,"All",21149.4
"1265",2010,6,2,"All",16348.3
"1266",2010,6,3,"All",23236.4333333333
"1267",2010,6,4,"All",23675.9
"1268",2010,6,5,"All",33494.0666666667
